Model,Type,Rank,Parameters,Vocabulary,Context,Commercial,Merge,<a href='https://euroeval.com/datasets/hungarian#husst'>husst</a>,<a href='https://euroeval.com/datasets/hungarian#szeged-ner'>szeged_ner</a>,<a href='https://euroeval.com/datasets/hungarian#scala-hu'>scala_hu</a>,<a href='https://euroeval.com/datasets/hungarian#multi-wiki-qa-hu'>multi_wiki_qa_hu</a>,<a href='https://euroeval.com/datasets/hungarian#hunsum'>hunsum</a>,<a href='https://euroeval.com/datasets/hungarian#mmlu-hu'>mmlu_hu</a>,<a href='https://euroeval.com/datasets/hungarian#winogrande-hu'>winogrande_hu</a>,husst_version,szeged_ner_version,scala_hu_version,multi_wiki_qa_hu_version,hunsum_version,mmlu_hu_version,winogrande_hu_version
<a href='https://hf.co/Qwen/Qwen2.5-72B-Instruct'>Qwen/Qwen2.5-72B-Instruct</a>,📝,2.06@@2.06,72706203648.0,152064.0,32768.0,✓,✗,63.65 ± 1.11 / 75.06 ± 0.83@@63.65,68.16 ± 1.75 / 61.99 ± 1.60@@68.16,34.45 ± 2.71 / 64.24 ± 2.54@@34.45,32.93 ± 1.09 / 2.79 ± 1.26@@32.93,64.37 ± 0.08 / 16.14 ± 0.10@@64.37,63.04 ± 0.64 / 72.20 ± 0.47@@63.04,49.65 ± 2.47 / 74.84 ± 1.23@@49.65,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct</a>,📝,2.12@@2.12,11168796672.0,32128.0,32768.0,✓,✗,55.08 ± 0.47 / 51.97 ± 0.27@@55.08,71.94 ± 1.25 / 67.84 ± 1.75@@71.94,50.14 ± 3.23 / 72.68 ± 2.23@@50.14,32.52 ± 1.37 / 0.02 ± 0.04@@32.52,65.21 ± 0.06 / 17.60 ± 0.20@@65.21,45.83 ± 0.95 / 59.49 ± 0.69@@45.83,37.42 ± 2.10 / 68.12 ± 1.10@@37.42,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507</a>,📝,2.13@@2.13,30532122624.0,151936.0,262144.0,✓,✗,63.13 ± 0.79 / 71.28 ± 1.24@@63.13,67.56 ± 2.08 / 56.37 ± 2.76@@67.56,47.18 ± 2.22 / 73.39 ± 1.12@@47.18,26.88 ± 0.78 / 0.24 ± 0.13@@26.88,64.41 ± 0.08 / 15.90 ± 0.08@@64.41,59.56 ± 0.93 / 69.62 ± 0.72@@59.56,33.97 ± 1.13 / 67.02 ± 0.57@@33.97,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-32B'>deepcogito/cogito-v1-preview-qwen-32B</a>,📝,2.13@@2.13,32759790592.0,151665.0,131072.0,✓,✗,59.72 ± 0.91 / 68.84 ± 1.29@@59.72,77.44 ± 0.73 / 70.87 ± 1.96@@77.44,28.03 ± 2.99 / 55.61 ± 2.85@@28.03,29.81 ± 0.70 / 0.02 ± 0.04@@29.81,63.65 ± 0.19 / 15.57 ± 0.12@@63.65,62.93 ± 1.31 / 72.17 ± 0.97@@62.93,43.62 ± 1.79 / 71.82 ± 0.91@@43.62,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,2.14@@2.14,?,256128.0,1048576.0,✓,✗,48.69 ± 2.39 / 62.85 ± 1.73@@48.69,48.69 ± 2.66 / 28.63 ± 1.51@@48.69,40.94 ± 2.35 / 63.53 ± 1.64@@40.94,61.43 ± 1.10 / 39.66 ± 1.88@@61.43,64.49 ± 0.21 / 15.43 ± 0.16@@64.49,61.64 ± 2.35 / 71.05 ± 1.76@@61.64,38.23 ± 2.85 / 69.77 ± 1.72@@38.23,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#low</a>,🤔,2.17@@2.17,21511953984.0,201088.0,131072.0,✓,✗,53.07 ± 1.44 / 64.30 ± 0.60@@53.07,73.49 ± 1.26 / 73.10 ± 1.05@@73.49,34.48 ± 2.43 / 63.48 ± 1.64@@34.48,55.94 ± 1.20 / 32.22 ± 1.99@@55.94,62.95 ± 0.21 / 12.50 ± 0.40@@62.95,53.85 ± 1.12 / 65.31 ± 0.84@@53.85,28.23 ± 1.72 / 64.13 ± 0.85@@28.23,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small</a>,📝,2.18@@2.18,32207337984.0,100352.0,131072.0,✓,✗,62.31 ± 0.67 / 72.66 ± 1.07@@62.31,67.61 ± 1.52 / 66.31 ± 1.66@@67.61,27.71 ± 5.57 / 58.77 ± 6.00@@27.71,64.94 ± 2.18 / 48.08 ± 2.69@@64.94,64.81 ± 0.05 / 17.33 ± 0.27@@64.81,49.95 ± 0.92 / 62.31 ± 0.70@@49.95,18.76 ± 2.81 / 58.22 ± 1.77@@18.76,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B#no-thinking</a>,📝,2.19@@2.19,8190735360.0,151936.0,40960.0,✓,✗,56.94 ± 1.29 / 70.37 ± 1.07@@56.94,64.60 ± 1.67 / 54.04 ± 3.61@@64.60,31.55 ± 2.29 / 62.26 ± 2.21@@31.55,65.53 ± 1.63 / 46.84 ± 2.08@@65.53,64.65 ± 0.07 / 16.28 ± 0.12@@64.65,43.09 ± 0.98 / 57.13 ± 0.76@@43.09,24.95 ± 1.48 / 62.41 ± 0.71@@24.95,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,2.26@@2.26,7849978192.0,262400.0,8192.0,✓,✗,60.05 ± 1.19 / 70.66 ± 1.10@@60.05,69.66 ± 1.30 / 62.26 ± 2.53@@69.66,23.73 ± 2.81 / 54.69 ± 2.16@@23.73,61.37 ± 1.20 / 37.43 ± 1.51@@61.37,64.83 ± 0.07 / 15.88 ± 0.22@@64.83,39.93 ± 0.92 / 54.72 ± 0.70@@39.93,19.80 ± 2.21 / 59.93 ± 1.11@@19.80,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,2.27@@2.27,70599864480.0,131072.0,65536.0,✓,✗,59.84 ± 1.64 / 70.31 ± 0.83@@59.84,55.55 ± 2.36 / 49.44 ± 1.83@@55.55,28.49 ± 4.69 / 49.76 ± 4.27@@28.49,66.10 ± 3.31 / 49.85 ± 3.99@@66.10,65.07 ± 0.45 / 19.68 ± 0.61@@65.07,41.85 ± 0.50 / 56.48 ± 0.36@@41.85,23.94 ± 1.70 / 59.35 ± 1.02@@23.94,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B#no-thinking</a>,📝,2.30@@2.30,4022468096.0,151936.0,40960.0,✓,✗,55.76 ± 1.49 / 67.76 ± 1.16@@55.76,63.32 ± 1.55 / 49.69 ± 3.59@@63.32,31.35 ± 1.16 / 64.96 ± 0.72@@31.35,60.81 ± 2.11 / 43.04 ± 2.65@@60.81,64.57 ± 0.08 / 16.48 ± 0.17@@64.57,37.47 ± 0.69 / 52.83 ± 0.52@@37.47,18.59 ± 1.77 / 59.19 ± 0.84@@18.59,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/utter-project/EuroLLM-22B-2512'>utter-project/EuroLLM-22B-2512</a>,🧠,2.33@@2.33,22637328384.0,128000.0,32768.0,✓,✗,56.55 ± 4.53 / 67.87 ± 5.28@@56.55,46.94 ± 2.53 / 43.80 ± 2.11@@46.94,42.21 ± 3.63 / 67.33 ± 3.07@@42.21,64.21 ± 3.41 / 47.57 ± 3.46@@64.21,65.32 ± 0.44 / 20.29 ± 0.77@@65.32,40.60 ± 0.66 / 55.18 ± 0.57@@40.60,11.79 ± 1.48 / 54.95 ± 1.12@@11.79,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview</a>,📝,2.35@@2.35,22637328384.0,128000.0,4096.0,✓,✗,59.19 ± 0.97 / 63.60 ± 1.96@@59.19,48.51 ± 2.02 / 40.79 ± 1.53@@48.51,33.86 ± 3.92 / 57.08 ± 4.58@@33.86,65.42 ± 1.25 / 44.33 ± 1.78@@65.42,64.65 ± 0.10 / 15.25 ± 0.18@@64.65,37.72 ± 0.82 / 51.94 ± 0.72@@37.72,19.50 ± 2.29 / 59.13 ± 1.25@@19.50,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B</a>,📝,2.35@@2.35,14765947904.0,151665.0,131072.0,✓,✗,58.29 ± 1.25 / 67.83 ± 1.21@@58.29,72.19 ± 0.98 / 68.24 ± 1.96@@72.19,26.71 ± 3.10 / 55.72 ± 3.03@@26.71,26.88 ± 0.74 / 0.00 ± 0.00@@26.88,63.72 ± 0.09 / 15.33 ± 0.08@@63.72,50.26 ± 0.64 / 62.69 ± 0.50@@50.26,31.35 ± 2.06 / 65.68 ± 1.03@@31.35,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,2.36@@2.36,22637328384.0,128000.0,32768.0,✓,✗,58.45 ± 0.98 / 61.17 ± 1.85@@58.45,60.73 ± 1.00 / 51.53 ± 2.60@@60.73,45.91 ± 5.42 / 69.68 ± 4.51@@45.91,21.88 ± 3.22 / 8.87 ± 1.35@@21.88,64.26 ± 0.69 / 17.98 ± 0.52@@64.26,43.24 ± 0.77 / 57.40 ± 0.58@@43.24,27.58 ± 1.43 / 63.68 ± 0.69@@27.58,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/utter-project/EuroLLM-22B-Preview'>utter-project/EuroLLM-22B-Preview</a>,🧠,2.36@@2.36,?,128000.0,4096.0,✓,✗,56.76 ± 4.95 / 68.49 ± 5.94@@56.76,49.10 ± 2.28 / 47.46 ± 2.28@@49.10,34.62 ± 4.52 / 61.70 ± 5.01@@34.62,66.39 ± 1.75 / 49.10 ± 2.24@@66.39,64.92 ± 0.53 / 19.84 ± 0.82@@64.92,38.17 ± 0.84 / 53.54 ± 0.73@@38.17,16.69 ± 1.24 / 58.29 ± 0.62@@16.69,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,2.43@@2.43,11168796672.0,32128.0,32768.0,✓,✗,54.02 ± 0.53 / 51.62 ± 0.29@@54.02,68.44 ± 1.86 / 61.76 ± 2.10@@68.44,33.79 ± 2.67 / 62.72 ± 1.98@@33.79,30.58 ± 1.19 / 0.00 ± 0.00@@30.58,64.88 ± 0.08 / 17.08 ± 0.22@@64.88,35.47 ± 1.13 / 51.39 ± 0.86@@35.47,25.29 ± 1.53 / 62.41 ± 0.75@@25.29,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/allenai/OLMo-2-0325-32B-Instruct'>allenai/OLMo-2-0325-32B-Instruct</a>,📝,2.50@@2.50,32234279936.0,100352.0,4096.0,✗,✗,57.01 ± 1.22 / 70.93 ± 0.92@@57.01,61.03 ± 1.41 / 36.38 ± 0.90@@61.03,14.54 ± 1.73 / 52.33 ± 1.61@@14.54,55.31 ± 1.37 / 30.08 ± 1.49@@55.31,63.69 ± 0.10 / 16.21 ± 0.28@@63.69,34.81 ± 1.07 / 50.85 ± 0.81@@34.81,20.26 ± 1.39 / 60.17 ± 0.70@@20.26,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-SFT'>allenai/Llama-3.1-Tulu-3-8B-SFT</a>,📝,2.51@@2.51,8030326784.0,128264.0,131072.0,✓,✗,55.04 ± 1.46 / 65.82 ± 1.28@@55.04,63.25 ± 1.47 / 62.39 ± 1.46@@63.25,15.61 ± 1.62 / 40.41 ± 0.78@@15.61,62.06 ± 2.83 / 44.48 ± 2.68@@62.06,64.85 ± 0.19 / 19.27 ± 0.35@@64.85,26.51 ± 0.76 / 44.50 ± 0.54@@26.51,12.70 ± 2.51 / 56.16 ± 1.18@@12.70,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/speakleash/Bielik-11B-v3-Base-20250730'>speakleash/Bielik-11B-v3-Base-20250730</a>,🧠,2.51@@2.51,11168796672.0,32128.0,32768.0,✓,✗,46.22 ± 5.41 / 57.51 ± 7.01@@46.22,62.62 ± 2.23 / 58.68 ± 2.09@@62.62,0.00 ± 0.00 / 33.19 ± 0.34@@0.00,69.98 ± 2.67 / 53.70 ± 3.15@@69.98,64.60 ± 0.77 / 19.92 ± 0.99@@64.60,36.77 ± 0.56 / 52.29 ± 0.41@@36.77,22.11 ± 3.48 / 60.20 ± 2.24@@22.11,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B</a>,📝,2.53@@2.53,8030261248.0,128256.0,131072.0,✓,✗,59.96 ± 1.19 / 71.87 ± 1.20@@59.96,63.50 ± 1.64 / 57.66 ± 2.30@@63.50,27.40 ± 1.91 / 57.77 ± 1.83@@27.40,33.18 ± 4.50 / 4.49 ± 2.68@@33.18,64.50 ± 0.11 / 16.26 ± 0.22@@64.50,34.36 ± 1.00 / 50.09 ± 0.83@@34.36,10.58 ± 1.45 / 54.95 ± 0.99@@10.58,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,2.55@@2.55,8030261248.0,128256.0,131072.0,✓,✗,56.72 ± 1.40 / 65.75 ± 1.81@@56.72,59.58 ± 2.43 / 56.03 ± 2.01@@59.58,11.78 ± 5.81 / 42.83 ± 6.13@@11.78,64.60 ± 2.05 / 46.83 ± 2.34@@64.60,63.64 ± 0.28 / 18.22 ± 0.49@@63.64,27.74 ± 0.59 / 45.70 ± 0.43@@27.74,12.22 ± 2.96 / 55.92 ± 1.51@@12.22,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,2.56@@2.56,40433885184.0,256000.0,32768.0,✓,✗,43.97 ± 2.86 / 56.47 ± 3.97@@43.97,55.36 ± 2.10 / 55.71 ± 1.91@@55.36,20.74 ± 7.88 / 51.01 ± 7.86@@20.74,67.39 ± 1.62 / 51.35 ± 2.22@@67.39,63.69 ± 0.41 / 18.69 ± 0.48@@63.69,38.50 ± 0.44 / 52.85 ± 0.58@@38.50,8.06 ± 1.87 / 52.44 ± 0.84@@8.06,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,2.58@@2.58,10731524096.0,32000.0,4096.0,✓,✗,39.83 ± 1.33 / 44.19 ± 1.15@@39.83,65.48 ± 1.49 / 62.01 ± 1.50@@65.48,0.00 ± 0.00 / 33.19 ± 0.34@@0.00,69.79 ± 2.28 / 53.51 ± 3.10@@69.79,63.72 ± 0.32 / 18.96 ± 0.35@@63.72,28.61 ± 0.77 / 42.66 ± 0.46@@28.61,28.01 ± 3.30 / 60.28 ± 2.25@@28.01,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/swiss-ai/Apertus-8B-2509'>swiss-ai/Apertus-8B-2509</a>,🧠,2.60@@2.60,8053338176.0,131072.0,65536.0,✓,✗,57.71 ± 1.08 / 63.66 ± 1.15@@57.71,39.25 ± 3.00 / 39.99 ± 2.26@@39.25,19.74 ± 3.25 / 53.78 ± 5.19@@19.74,61.49 ± 3.04 / 43.36 ± 3.15@@61.49,63.54 ± 0.76 / 17.84 ± 1.00@@63.54,37.53 ± 1.06 / 52.90 ± 0.79@@37.53,11.97 ± 2.35 / 55.82 ± 1.13@@11.97,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,2.61@@2.61,?,?,1047576.0,✓,✗,41.86 ± 3.31 / 60.86 ± 1.87@@41.86,40.46 ± 2.02 / 35.85 ± 1.82@@40.46,29.83 ± 3.73 / 56.56 ± 2.10@@29.83,59.69 ± 1.88 / 33.80 ± 2.02@@59.69,64.52 ± 0.10 / 14.83 ± 0.16@@64.52,35.13 ± 2.54 / 50.51 ± 2.04@@35.13,10.83 ± 4.50 / 60.94 ± 2.08@@10.83,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701,16.7.1.dev0@@160701
<a href='https://hf.co/utter-project/EuroLLM-9B'>utter-project/EuroLLM-9B</a>,🧠,2.63@@2.63,9152319488.0,128000.0,4096.0,✓,✗,61.34 ± 1.86 / 72.91 ± 1.05@@61.34,44.66 ± 1.96 / 42.26 ± 2.04@@44.66,3.68 ± 3.39 / 34.91 ± 2.08@@3.68,64.75 ± 2.72 / 47.77 ± 3.64@@64.75,65.23 ± 0.43 / 20.25 ± 0.67@@65.23,29.83 ± 0.73 / 47.03 ± 0.74@@29.83,9.72 ± 2.31 / 52.45 ± 1.08@@9.72,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,2.65@@2.65,8030261248.0,128256.0,131072.0,✓,✗,58.80 ± 1.12 / 66.93 ± 1.53@@58.80,67.71 ± 1.70 / 63.45 ± 1.96@@67.71,18.39 ± 1.36 / 45.49 ± 1.40@@18.39,24.29 ± 2.39 / 0.41 ± 0.20@@24.29,64.55 ± 0.13 / 16.14 ± 0.13@@64.55,29.51 ± 1.37 / 46.38 ± 1.24@@29.51,14.09 ± 1.48 / 56.92 ± 0.67@@14.09,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-SFT'>allenai/Olmo-3.1-32B-Instruct-SFT</a>,📝,2.65@@2.65,32233522176.0,100278.0,65536.0,✗,✗,43.52 ± 1.47 / 62.22 ± 0.98@@43.52,65.75 ± 1.46 / 65.08 ± 1.56@@65.75,9.83 ± 2.48 / 38.02 ± 1.90@@9.83,61.20 ± 1.29 / 45.68 ± 1.26@@61.20,62.86 ± 0.19 / 18.00 ± 0.26@@62.86,25.88 ± 1.21 / 44.27 ± 0.84@@25.88,10.24 ± 1.57 / 55.15 ± 0.84@@10.24,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO</a>,📝,2.69@@2.69,32233522176.0,100278.0,65536.0,✗,✗,44.27 ± 1.34 / 62.82 ± 0.94@@44.27,62.32 ± 1.64 / 59.59 ± 1.76@@62.32,11.57 ± 2.58 / 48.95 ± 2.45@@11.57,59.61 ± 0.72 / 40.36 ± 0.71@@59.61,63.05 ± 0.08 / 15.57 ± 0.24@@63.05,25.90 ± 0.90 / 44.37 ± 0.66@@25.90,11.13 ± 2.30 / 55.56 ± 1.17@@11.13,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,2.71@@2.71,4300079472.0,262144.0,8192.0,✓,✗,55.96 ± 1.12 / 68.99 ± 0.92@@55.96,58.85 ± 2.36 / 50.23 ± 3.73@@58.85,22.11 ± 2.41 / 53.90 ± 2.39@@22.11,28.40 ± 5.05 / 6.95 ± 4.14@@28.40,64.50 ± 0.07 / 16.07 ± 0.24@@64.50,26.82 ± 0.84 / 44.59 ± 0.65@@26.82,7.52 ± 1.79 / 53.62 ± 0.96@@7.52,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct</a>,📝,2.71@@2.71,32233522176.0,100278.0,65536.0,✗,✗,42.96 ± 1.49 / 61.96 ± 1.07@@42.96,62.33 ± 1.38 / 60.26 ± 1.80@@62.33,10.13 ± 1.84 / 51.10 ± 1.20@@10.13,61.51 ± 1.22 / 43.78 ± 1.09@@61.51,62.80 ± 0.08 / 15.63 ± 0.18@@62.80,24.86 ± 1.39 / 43.68 ± 1.04@@24.86,8.23 ± 1.47 / 54.06 ± 0.73@@8.23,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.72@@2.72,21511953984.0,201088.0,131072.0,✓,✗,54.68 ± 0.75 / 64.90 ± 0.33@@54.68,50.46 ± 1.49 / 50.88 ± 1.45@@50.46,23.27 ± 1.33 / 54.47 ± 0.85@@23.27,58.21 ± 1.39 / 37.46 ± 1.66@@58.21,43.97 ± 1.08 / 8.85 ± 0.23@@43.97,62.06 ± 1.79 / 70.47 ± 1.57@@62.06,33.62 ± 2.39 / 66.53 ± 1.20@@33.62,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT</a>,📝,2.74@@2.74,21948655808.0,103424.0,131072.0,✓,✗,46.42 ± 2.58 / 58.82 ± 2.81@@46.42,56.42 ± 1.64 / 49.46 ± 2.60@@56.42,6.17 ± 2.88 / 48.41 ± 3.57@@6.17,58.82 ± 5.81 / 41.49 ± 5.92@@58.82,63.68 ± 0.16 / 15.50 ± 0.14@@63.68,27.50 ± 2.07 / 45.56 ± 1.48@@27.50,7.95 ± 1.76 / 54.00 ± 0.92@@7.95,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
