<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=12 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=13 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=14 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
model,generative_type,rank,parameters,vocabulary_size,context,commercial,merge,<a href='https://euroeval.com/datasets/italian#sentipolc16'>sentipolc16</a>,<a href='https://euroeval.com/datasets/italian#multinerd-it'>multinerd_it</a>,<a href='https://euroeval.com/datasets/italian#scala-it'>scala_it</a>,<a href='https://euroeval.com/datasets/italian#squad-it'>squad_it</a>,<a href='https://euroeval.com/datasets/italian#ilpost-sum'>ilpost_sum</a>,<a href='https://euroeval.com/datasets/italian#mmlu-it'>mmlu_it</a>,<a href='https://euroeval.com/datasets/italian#hellaswag-it'>hellaswag_it</a>,sentipolc16_version,multinerd_it_version,scala_it_version,squad_it_version,ilpost_sum_version,mmlu_it_version,hellaswag_it_version
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B</a>,📝,1.58@@1.58,14765947904.0,151665.0,131072.0,✓,✗,64.56 ± 1.19 / 75.33 ± 0.97@@64.56,76.97 ± 1.62 / 54.77 ± 1.78@@76.97,31.31 ± 3.17 / 56.32 ± 2.89@@31.31,70.25 ± 0.74 / 47.73 ± 1.57@@70.25,66.08 ± 0.18 / 19.53 ± 0.48@@66.08,70.62 ± 1.14 / 77.99 ± 0.85@@70.62,73.75 ± 1.02 / 80.26 ± 0.76@@73.75,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E-Instruct'>meta-llama/Llama-4-Scout-17B-16E-Instruct</a>,📝,1.58@@1.58,108641793536.0,200000.0,?,✓,✗,64.65 ± 1.24 / 74.62 ± 1.13@@64.65,77.36 ± 1.24 / 63.54 ± 1.94@@77.36,30.01 ± 2.68 / 58.92 ± 2.94@@30.01,67.11 ± 0.99 / 35.94 ± 2.17@@67.11,67.55 ± 0.30 / 23.22 ± 0.68@@67.55,68.21 ± 0.77 / 76.15 ± 0.58@@68.21,74.71 ± 1.08 / 81.04 ± 0.80@@74.71,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://ollama.com/library/phi4:14b-q4_K_M'>ollama_chat/phi4:14b-q4_K_M (val)</a>,📝,1.58@@1.58,14700000000.0,100352.0,16384.0,✓,✗,62.91 ± 1.86 / 73.91 ± 1.36@@62.91,73.54 ± 2.42 / 62.83 ± 3.27@@73.54,40.57 ± 3.38 / 67.59 ± 2.86@@40.57,73.52 ± 0.95 / 47.84 ± 2.05@@73.52,65.02 ± 0.16 / 15.32 ± 0.22@@65.02,60.83 ± 2.16 / 70.55 ± 1.70@@60.83,66.99 ± 2.58 / 74.80 ± 1.85@@66.99,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#high (zero-shot, val)</a>",🤔,1.58@@1.58,?,100256.0,272000.0,✓,✗,71.22 ± 1.69 / 78.08 ± 1.39@@71.22,75.43 ± 1.78 / 47.02 ± 1.63@@75.43,24.49 ± 2.13 / 48.03 ± 1.56@@24.49,71.24 ± 1.24 / 46.60 ± 1.05@@71.24,64.89 ± 0.16 / 15.53 ± 0.24@@64.89,92.29 ± 1.38 / 94.18 ± 1.06@@92.29,73.86 ± 1.64 / 80.35 ± 1.28@@73.86,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07 (zero-shot, val)</a>",🤔,1.58@@1.58,?,100256.0,272000.0,✓,✗,73.43 ± 1.56 / 79.91 ± 1.12@@73.43,76.80 ± 1.74 / 46.96 ± 1.29@@76.80,22.20 ± 2.43 / 47.66 ± 1.57@@22.20,71.56 ± 1.22 / 49.26 ± 1.08@@71.56,64.97 ± 0.19 / 15.41 ± 0.26@@64.97,91.32 ± 1.06 / 93.48 ± 0.80@@91.32,71.94 ± 2.63 / 78.95 ± 2.01@@71.94,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#thinking (zero-shot, val)</a>",🤔,1.59@@1.59,?,?,200000.0,✓,✗,71.05 ± 1.69 / 78.49 ± 1.30@@71.05,78.69 ± 1.86 / 53.60 ± 1.82@@78.69,26.57 ± 1.78 / 49.61 ± 1.59@@26.57,72.88 ± 1.04 / 47.90 ± 1.25@@72.88,64.61 ± 0.18 / 14.98 ± 0.23@@64.61,81.63 ± 1.75 / 86.21 ± 1.34@@81.63,70.26 ± 1.97 / 77.70 ± 1.51@@70.26,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Base-2503'>mistralai/Mistral-Small-3.1-24B-Base-2503</a>,🧠,1.60@@1.60,24011361280.0,131072.0,?,✓,✗,62.97 ± 2.32 / 74.79 ± 1.75@@62.97,80.89 ± 1.50 / 67.98 ± 1.67@@80.89,29.63 ± 4.31 / 59.10 ± 4.26@@29.63,74.25 ± 3.06 / 54.69 ± 3.45@@74.25,67.58 ± 0.81 / 24.33 ± 1.78@@67.58,67.29 ± 0.90 / 75.46 ± 0.66@@67.29,60.62 ± 2.16 / 70.20 ± 1.69@@60.62,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901
<a href='https://hf.co/bullerwins/Magistral-Small-2506-fp8'>bullerwins/Magistral-Small-2506-fp8</a>,🧠,1.60@@1.60,23575680000.0,131072.0,32768.0,✓,✗,66.48 ± 1.23 / 77.06 ± 1.13@@66.48,78.20 ± 1.39 / 61.70 ± 2.12@@78.20,28.83 ± 6.97 / 62.30 ± 4.19@@28.83,74.11 ± 1.25 / 54.86 ± 2.24@@74.11,67.74 ± 0.51 / 24.25 ± 1.10@@67.74,63.14 ± 1.08 / 72.24 ± 0.86@@63.14,65.03 ± 0.90 / 73.32 ± 0.73@@65.03,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/meta-llama/Llama-3.1-405B-Instruct-FP8'>meta-llama/Llama-3.1-405B-Instruct-FP8</a>,📝,1.60@@1.60,405868625920.0,128256.0,131072.0,✓,✗,66.62 ± 1.51 / 75.75 ± 1.47@@66.62,85.35 ± 1.06 / 74.53 ± 1.11@@85.35,26.04 ± 3.25 / 57.23 ± 1.56@@26.04,71.75 ± 1.55 / 46.85 ± 4.27@@71.75,64.16 ± 1.45 / 23.20 ± 0.93@@64.16,73.97 ± 0.89 / 80.47 ± 0.68@@73.97,79.65 ± 1.29 / 84.71 ± 0.96@@79.65,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100
<a href='https://hf.co/meta-llama/Llama-3.1-70B'>meta-llama/Llama-3.1-70B</a>,🧠,1.61@@1.61,70553706496.0,128256.0,131072.0,✓,✗,65.63 ± 1.17 / 74.85 ± 1.21@@65.63,82.88 ± 0.98 / 70.41 ± 1.11@@82.88,28.35 ± 5.14 / 60.91 ± 3.67@@28.35,74.66 ± 2.05 / 55.24 ± 3.71@@74.66,67.81 ± 0.64 / 24.88 ± 1.49@@67.81,63.10 ± 0.74 / 72.10 ± 0.55@@63.10,55.71 ± 2.02 / 64.99 ± 1.86@@55.71,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901
